Iter;McCC;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;NATTR;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;Project;Model;F1X;F1D2;F1D3;F1D4;PrecX;PrecD2;PrecD3;PrecD4;RecallX;RecallD2;RecallD3;RecallD4;AUCX;AUC2;AUC3;AUC4;SENX;SEN2;SEN3;SEN4;SPCX;SPC2;SPC3;SPC4;MCC;MCC2;MCC3;MCC4
100;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rpart;0.1887782;0.1938102;0.2225781;0.1693936;0.2773498;0.2678822;0.2241935;0.2146341;0.1430843;0.1518283;0.2209857;0.1399046;0.6393881;0.60853;0.6412174;0.606576;0.1430843;0.1518283;0.2209857;0.1399046;0.9524678;0.9470964;0.9025033;0.9347319;0.1291079;0.1279162;0.12910793;0.09045936
100;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;knn;0.1869422;0.1776596;0.1566524;0.1780604;0.228473;0.2684887;0.2409241;0.2670906;0.1581876;0.1327504;0.1160572;0.1335453;0.639507;0.6885113;0.6620468;0.6885061;0.1581876;0.1327504;0.1160572;0.1335453;0.9318942;0.9538867;0.95338;0.9532786;0.1061975;0.1194221;0.10619753;0.1190515
100;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;naive_bayes;0.2564103;0.2746657;0.2589357;0.2781552;0.2584814;0.2518224;0.2587302;0.2527615;0.254372;0.3020668;0.2591415;0.309221;0.6747849;0.6911158;0.6793513;0.6920636;0.254372;0.3020668;0.2591415;0.309221;0.9069626;0.8855782;0.905341;0.8834499;0.162468;0.1735513;0.1624683;0.1767303
100;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;glm;0.2449355;0.253446;0.2423682;0.2492801;0.2910284;0.2875883;0.289823;0.258312;0.2114467;0.2265501;0.2082671;0.2408585;0.6930484;0.6971614;0.691328;0.6879137;0.2114467;0.2265501;0.2082671;0.2408585;0.9343265;0.9284484;0.9349346;0.9118273;0.1681139;0.1723189;0.16811393;0.1574445
100;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;broadleaf-3.0.10;rf;0.1489104;0.1726789;0.1560024;0.1622596;0.3121827;0.3371824;0.3342037;0.3325123;0.09777424;0.1160572;0.1017488;0.1073132;0.7071629;0.7168167;0.7103123;0.7101455;0.09777424;0.1160572;0.1017488;0.1073132;0.9725347;0.9709131;0.9741563;0.9725347;0.120469;0.1424068;0.1204693;0.1348517
100;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rpart;0.1463187;0.1463187;0.1463187;0.15427;0.2346786;0.2346786;0.2346786;0.2396576;0.1062965;0.1062965;0.1062965;0.1137441;0.5717181;0.5717181;0.5717181;0.5421485;0.1062965;0.1062965;0.1062965;0.1137441;0.9500098;0.9500098;0.9500098;0.9479594;0.08054628;0.08054628;0.080546283;0.08635386
100;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;knn;0.01338688;0.005394471;0.01205626;0.005394471;0.5882353;0.6666667;0.5625;0.6666667;0.006770481;0.002708192;0.006093433;0.002708192;0.5698279;0.5777518;0.5731531;0.5772505;0.006770481;0.002708192;0.006093433;0.002708192;0.9993165;0.9998047;0.9993165;0.9998047;0.05308024;0.03686814;0.053080243;0.03686814
100;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;naive_bayes;0.1971042;0.2043258;0.2003763;0.2121771;0.3177711;0.3189655;0.3281972;0.3328509;0.1428571;0.1503047;0.1442112;0.1557211;0.5990653;0.6103098;0.6068727;0.6160367;0.1428571;0.1503047;0.1442112;0.1557211;0.9557704;0.95372;0.9574302;0.9549893;0.141585;0.1460711;0.1415853;0.1559852
100;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;glm;0.02770449;0.02772277;0.02902375;0.02253148;0.5384615;0.5526316;0.5641026;0.53125;0.01421801;0.01421801;0.01489506;0.01150982;0.6621311;0.6622757;0.6594124;0.6497234;0.01421801;0.01421801;0.01489506;0.01150982;0.9982425;0.9983402;0.9983402;0.9985354;0.07180683;0.0733124;0.071806833;0.0638877
100;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ceylon-ide-eclipse-1.1.0;rf;0.02650762;0.03430079;0.02913907;0.03038309;0.625;0.6666667;0.6666667;0.6216216;0.01354096;0.01760325;0.01489506;0.01557211;0.6713102;0.6757055;0.6727836;0.6767514;0.01354096;0.01760325;0.01489506;0.01557211;0.9988284;0.9987307;0.998926;0.9986331;0.07866867;0.09412838;0.078668673;0.08403691
100;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;elasticsearch-0.90.11;rpart;0.09197194;0.1245722;0.09197194;0.08191654;0.3010204;0.2433155;0.3010204;0.2560386;0.05427783;0.08371665;0.05427783;0.04875805;0.6583424;0.6151809;0.6583424;0.6143217;0.05427783;0.08371665;0.05427783;0.04875805;0.9839372;0.9668191;0.9839372;0.981944;0.08563357;0.08276442;0.085633573;0.0669844
100;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;elasticsearch-0.90.11;knn;0.07153966;0.07894737;0.07292475;0.08064516;0.2311558;0.1921708;0.2326733;0.198556;0.04231831;0.04967801;0.04323827;0.05059798;0.603328;0.6264021;0.6042243;0.6271361;0.04231831;0.04967801;0.04323827;0.05059798;0.9820612;0.9733849;0.9818267;0.9739712;0.0542258;0.04335788;0.05422583;0.04651185
100;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;elasticsearch-0.90.11;naive_bayes;0.1207028;0.1502146;0.1257576;0.1553534;0.3558559;0.3376206;0.3562232;0.3245614;0.07267709;0.09659614;0.07635695;0.1021159;0.6977939;0.7116593;0.7060048;0.7143657;0.07267709;0.09659614;0.07635695;0.1021159;0.9832337;0.9758471;0.9824129;0.9729159;0.1178847;0.1296652;0.11788473;0.1282812
100;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;elasticsearch-0.90.11;glm;0.1375274;0.1511879;0.1452678;0.1554922;0.3357143;0.3476821;0.3586957;0.3460317;0.08647654;0.09659614;0.09107636;0.100276;0.6881447;0.684563;0.6878818;0.6837267;0.08647654;0.09659614;0.09107636;0.100276;0.9781921;0.9769023;0.9792473;0.9758471;0.1217861;0.1334352;0.12178613;0.1354129
100;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;elasticsearch-0.90.11;rf;0.06879195;0.07907743;0.06281834;0.0754717;0.3904762;0.3779528;0.4065934;0.3484848;0.03771849;0.04415823;0.03403864;0.04231831;0.6832018;0.7003008;0.6931684;0.6984791;0.03771849;0.04415823;0.03403864;0.04231831;0.9924962;0.9907375;0.9936687;0.9899168;0.09206066;0.09678853;0.092060663;0.08772222
100;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;hazelcast-3.3;rpart;0.172209;0.1889927;0.1409147;0.2493586;0.338785;0.2716418;0.3149171;0.3506494;0.1154459;0.1449045;0.09076433;0.1934713;0.6476289;0.6237992;0.5731905;0.639726;0.1154459;0.1449045;0.09076433;0.1934713;0.9696742;0.9477068;0.9734248;0.9517788;0.139748;0.1229976;0.1397483;0.1898997
100;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;hazelcast-3.3;knn;0.2044629;0.1928227;0.1787521;0.193133;0.2935917;0.294599;0.3040153;0.2960526;0.1568471;0.1433121;0.1265924;0.1433121;0.6502341;0.6829701;0.6698008;0.684051;0.1568471;0.1433121;0.1265924;0.1433121;0.949207;0.9538148;0.9609944;0.9541363;0.1407533;0.1346794;0.14075333;0.1354378
100;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;hazelcast-3.3;naive_bayes;0.2875;0.3065308;0.3000811;0.3232617;0.3015734;0.2914573;0.3057851;0.2977867;0.2746815;0.3232484;0.294586;0.3535032;0.7148955;0.7206927;0.7189772;0.7228272;0.2746815;0.3232484;0.294586;0.3535032;0.9143806;0.8942349;0.9099871;0.8878054;0.1969227;0.2080447;0.19692273;0.2243195
100;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;hazelcast-3.3;glm;0.2723493;0.2752953;0.2638522;0.2681159;0.3922156;0.3878437;0.3912363;0.3831361;0.2085987;0.2133758;0.1990446;0.2062102;0.7363458;0.7368427;0.7292428;0.7339051;0.2085987;0.2133758;0.1990446;0.2062102;0.9564938;0.9546721;0.9583155;0.955315;0.2195662;0.2200009;0.21956623;0.2136331
100;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;hazelcast-3.3;rf;0.1937799;0.1849642;0.1848225;0.1838806;0.3894231;0.3690476;0.3994709;0.3675418;0.1289809;0.1234076;0.1202229;0.1226115;0.703559;0.7055023;0.7090679;0.706564;0.1289809;0.1234076;0.1202229;0.1226115;0.9727818;0.9716031;0.9756751;0.9716031;0.169364;0.1574028;0.1693643;0.1562622
100;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;mapdb-0.9.6;rpart;0.2293154;0.2293154;0.2293154;0.2293154;0.3141542;0.3141542;0.3141542;0.3141542;0.1805556;0.1805556;0.1805556;0.1805556;0.5775208;0.5775208;0.5775208;0.5775208;0.1805556;0.1805556;0.1805556;0.1805556;0.9445685;0.9445685;0.9445685;0.9445685;0.1603224;0.1603224;0.16032243;0.1603224
