Iter;McCC;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;NATTR;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;Project;Model;F1X;F1D2;F1D3;F1D4;PrecX;PrecD2;PrecD3;PrecD4;RecallX;RecallD2;RecallD3;RecallD4;AUCX;AUC2;AUC3;AUC4;SENX;SEN2;SEN3;SEN4;SPCX;SPC2;SPC3;SPC4;MCC;MCC2;MCC3;MCC4
100;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;mapdb-0.9.6;knn;0.2163588;0.197;0.2281879;0.2193141;0.3228346;0.4036885;0.3119266;0.3451705;0.1626984;0.130291;0.1798942;0.1607143;0.6439304;0.6332026;0.6431936;0.6313688;0.1626984;0.130291;0.1798942;0.1607143;0.9520089;0.9729353;0.9441964;0.9571243;0.1562239;0.1736209;0.15622393;0.1665492
100;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;mapdb-0.9.6;naive_bayes;0.2641614;0.273044;0.2732811;0.2831228;0.2268628;0.2620061;0.2434109;0.2774603;0.3161376;0.2850529;0.3115079;0.2890212;0.6532634;0.656454;0.6626949;0.6642032;0.3161376;0.2850529;0.3115079;0.2890212;0.8484933;0.8870908;0.8638393;0.8941592;0.1434884;0.1660683;0.14348843;0.1800075
100;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;mapdb-0.9.6;glm;0.2378003;0.2501744;0.2372714;0.2712674;0.190099;0.1929007;0.1894238;0.2018734;0.3174603;0.3558201;0.3174603;0.4133598;0.6189247;0.6269048;0.6181408;0.6503384;0.3174603;0.3558201;0.3174603;0.4133598;0.8098028;0.7906436;0.8089658;0.7701823;0.103475;0.114878;0.1034753;0.1389052
100;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;mapdb-0.9.6;rf;0.231961;0.2044888;0.1664017;0.204431;0.3507363;0.4158215;0.4186667;0.42827;0.1732804;0.135582;0.103836;0.1342593;0.6465888;0.6498472;0.6685274;0.6443768;0.1732804;0.135582;0.103836;0.1342593;0.9548921;0.9732143;0.9797247;0.9747954;0.1761917;0.1820977;0.17619173;0.1860024
100;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;mcMMO-1.4.06;rpart;0.301534;0.2998213;0.2910499;0.3033047;0.2332221;0.2235921;0.2191358;0.2276589;0.4264407;0.4549153;0.4332203;0.4542373;0.6341937;0.6802392;0.6760595;0.6875215;0.4264407;0.4549153;0.4332203;0.4542373;0.8062582;0.7817126;0.7866779;0.7870527;0.1828738;0.1791964;0.18287383;0.1839366
100;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;mcMMO-1.4.06;knn;0.2752577;0.2794521;0.2761098;0.2820746;0.2220374;0.2535912;0.2221305;0.2552141;0.3620339;0.3111864;0.3647458;0.3152542;0.6274936;0.6612165;0.6258469;0.6601292;0.3620339;0.3111864;0.3647458;0.3152542;0.8247143;0.8734308;0.8234963;0.8728687;0.1530699;0.1693375;0.15306993;0.1720838
100;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;mcMMO-1.4.06;naive_bayes;0.2875696;0.3008946;0.2983725;0.307237;0.2643547;0.2506775;0.2685838;0.2546833;0.3152542;0.3762712;0.3355932;0.3871186;0.691217;0.7022244;0.6953791;0.7053923;0.3152542;0.3762712;0.3355932;0.3871186;0.8787708;0.8445756;0.8737118;0.8434514;0.1800847;0.1868435;0.18008473;0.1941215
100;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;mcMMO-1.4.06;glm;0.3035163;0.2820287;0.3003977;0.2689416;0.278438;0.2484504;0.2736901;0.2344932;0.3335593;0.3261017;0.3328814;0.3152542;0.6645449;0.6508809;0.6622113;0.6453842;0.3335593;0.3261017;0.3328814;0.3152542;0.8805509;0.8636875;0.8779277;0.8577853;0.1983527;0.1693564;0.19835273;0.1529215
100;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;mcMMO-1.4.06;rf;0.3072537;0.3114504;0.3031522;0.3206154;0.2883472;0.2833333;0.2999336;0.2935211;0.3288136;0.3457627;0.3064407;0.3532203;0.695859;0.7041499;0.7014286;0.7095803;0.3288136;0.3457627;0.3064407;0.3532203;0.8878583;0.8791456;0.9011617;0.8825183;0.2048982;0.2067662;0.20489823;0.2179807
100;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;netty;rpart;0.22984;0.2395437;0.2252842;0.2395437;0.2011429;0.2051004;0.2056604;0.2051004;0.2680883;0.2878903;0.249048;0.2878903;0.5998083;0.6004337;0.5995278;0.6004337;0.2680883;0.2878903;0.249048;0.2878903;0.8649536;0.8584815;0.8779946;0.8584815;0.1177519;0.126835;0.11775193;0.126835
100;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;netty;knn;0.2586207;0.27416;0.2558902;0.2741026;0.2120917;0.224878;0.2102941;0.2244898;0.3313024;0.3511043;0.3267327;0.351866;0.6256831;0.6346323;0.6252901;0.633881;0.3313024;0.3511043;0.3267327;0.351866;0.8438949;0.8465031;0.8443779;0.8458269;0.1454578;0.1640953;0.14545783;0.1639151
100;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;netty;naive_bayes;0.2763292;0.2846395;0.2797522;0.2971256;0.2487805;0.2418753;0.2445838;0.2464859;0.3107388;0.345773;0.3267327;0.3739528;0.6799018;0.6917292;0.6817326;0.6920433;0.3107388;0.345773;0.3267327;0.3739528;0.8809892;0.8625386;0.8720054;0.8550039;0.1743275;0.1791757;0.17432753;0.192297
100;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;netty;glm;0.3322601;0.325381;0.323393;0.3281302;0.2877858;0.2879765;0.286217;0.2909305;0.3929931;0.3739528;0.3716679;0.3762376;0.7183561;0.715406;0.7124274;0.7140139;0.3929931;0.3739528;0.3716679;0.3762376;0.8766422;0.882728;0.8824382;0.883694;0.2362809;0.2296392;0.23628093;0.2329445
100;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;netty;rf;0.2755693;0.2862761;0.2893323;0.2849228;0.2793427;0.295935;0.29157;0.2965404;0.2718964;0.2772277;0.2871287;0.2741813;0.686524;0.6910593;0.6933088;0.6913437;0.2718964;0.2772277;0.2871287;0.2741813;0.9110317;0.9163447;0.9115147;0.9175039;0.1851034;0.1991999;0.18510343;0.1984014
100;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;oryx;rpart;0.1871886;0.1871886;0.1871886;0.1871886;0.1990916;0.1990916;0.1990916;0.1990916;0.1766286;0.1766286;0.1766286;0.1766286;0.5350001;0.5350001;0.5350001;0.5350001;0.1766286;0.1766286;0.1766286;0.1766286;0.9006106;0.9006106;0.9006106;0.9006106;0.08136424;0.08136424;0.081364243;0.08136424
100;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;oryx;knn;0.1284338;0.08762229;0.1312988;0.08614072;0.1369863;0.1194896;0.1392024;0.1179907;0.1208865;0.06917394;0.1242445;0.06783076;0.5966317;0.6185606;0.5976862;0.6172453;0.1208865;0.06917394;0.1242445;0.06783076;0.8934711;0.9286989;0.8925317;0.9290747;0.01515972;-0.002716825;0.015159723;-0.003965207
100;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;oryx;naive_bayes;0.2830378;0.2858991;0.2954171;0.2994278;0.282;0.275733;0.2901554;0.2842486;0.2840833;0.2968435;0.3008731;0.3163197;0.6922911;0.7052166;0.701827;0.7096147;0.2840833;0.2968435;0.3008731;0.3163197;0.8988257;0.8909347;0.8970409;0.8885862;0.1823313;0.1819549;0.18233133;0.195792
100;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;oryx;glm;0.2848189;0.2789715;0.2893558;0.2882825;0.2957339;0.2933333;0.2970297;0.2761378;0.274681;0.2659503;0.2820685;0.3015447;0.643409;0.6395498;0.6426982;0.6299144;0.274681;0.2659503;0.2820685;0.3015447;0.9085016;0.9103805;0.9066228;0.8894317;0.1891337;0.1839888;0.18913373;0.1839414
100;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;oryx;rf;0.1215772;0.2035529;0.1186346;0.106086;0.3293769;0.2267106;0.3557047;0.3145695;0.07454668;0.1846877;0.07118872;0.06380121;0.6900116;0.6896065;0.6974722;0.6979611;0.07454668;0.1846877;0.07118872;0.06380121;0.9787694;0.9118835;0.9819634;0.9805543;0.1064578;0.1056346;0.10645783;0.09341889
100;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;titan-0.5.1;rpart;0.04048071;0.05896806;0.08433048;0.05896806;0.2782609;0.2962963;0.2560554;0.2962963;0.0218281;0.03274216;0.05047749;0.03274216;0.5451661;0.5540244;0.580349;0.5540244;0.0218281;0.03274216;0.05047749;0.03274216;0.9918178;0.9887618;0.9788052;0.9887618;0.04576898;0.06089312;0.045768983;0.06089312
100;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;titan-0.5.1;knn;0.002695418;0.009395973;0.00268998;0.009395973;0.1111111;0.2916667;0.0952381;0.2916667;0.001364256;0.004774898;0.001364256;0.004774898;0.6496312;0.6507803;0.6479062;0.6498237;0.001364256;0.004774898;0.001364256;0.004774898;0.9984227;0.9983241;0.998127;0.9983241;-0.001798449;0.0226634;-0.0017984493;0.0226634
100;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;titan-0.5.1;naive_bayes;0.1556503;0.1806918;0.1723238;0.1911988;0.3560976;0.3715499;0.3674833;0.369863;0.09959072;0.1193724;0.1125512;0.1289222;0.675405;0.6898722;0.6845256;0.6966349;0.09959072;0.1193724;0.1125512;0.1289222;0.9739748;0.9708202;0.9720032;0.9682571;0.1323868;0.151848;0.13238683;0.1573596
100;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;titan-0.5.1;glm;0.0950783;0.09916435;0.0993926;0.0983969;0.2639752;0.2705167;0.2608696;0.2594752;0.0579809;0.06070941;0.06139154;0.06070941;0.6285844;0.6275212;0.6261142;0.6259662;0.0579809;0.06070941;0.06139154;0.06070941;0.9766364;0.9763407;0.974862;0.9749606;0.07002108;0.07416335;0.070021083;0.06997184
100;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;titan-0.5.1;rf;0.01348618;0.01080351;0.01347709;0.01214575;0.5882353;0.5333333;0.5555556;0.5625;0.006821282;0.005457026;0.006821282;0.006139154;0.7081904;0.7172575;0.722427;0.7218544;0.006821282;0.005457026;0.006821282;0.006139154;0.9993099;0.9993099;0.9992114;0.9993099;0.05325938;0.04407906;0.053259383;0.04878868
